,Description,Price,Rating,URL
183,Stainless Steel Polarized Aviator Sunglasses for Men and Women for Traveling Driving and Gift,S$27.99,4.2 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0MDI5OTM0MDY2MzQwMDQ3OjE3NDM1MTMzNTQ6c3BfYXRmOjMwMDA4MjEwMzYxODc2Mjo6MDo6&url=%2FCraftman-Stainless-Polarized-Sunglasses-Traveling%2Fdp%2FB08L4P544D%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513354%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
184,"KALIYADI Polarized Sunglasses for Men, Lightweight Sun Glasses with UV Protection for Driving Fishing Golf",S$34.26,4.6 out of 5 stars,https://www.amazon.sg/KALIYADI-Polarized-Sunglasses-Lightweight-Protection/dp/B0BWTW5DX2/ref=sr_1_5?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-5
185,Breaksun Retro Oval Sunglasses for Women Men Fashion Small Oval Sunglasses 90s Vintage Shades,S$28.25,4.4 out of 5 stars,https://www.amazon.sg/Breaksun-Sunglasses-Fashion-Vintage-Leopard/dp/B0C68QGFX4/ref=sr_1_6?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-6
186,Women's Fos3078s Round Sunglasses,S$46.75,4.6 out of 5 stars,https://www.amazon.sg/Fossil-FOS3078s-Round-Sunglasses-HAVANA/dp/B0783Q4MZY/ref=sr_1_7?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-7
187,"Ultra Lightweight Rectangular Polarized Sunglasses UV400 Protection (Gunmetal Frame Gray Lens, 62) Metal Frame SGT458 QKH-CA",S$41.66,4.5 out of 5 stars,https://www.amazon.sg/SUNGAIT-Lightweight-Rectangular-Sunglasses-Protection/dp/B01LYQK0YX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-8
188,"PLD 2085/S Sunglasses, Men's, Black, EU 52 (Free Size), Black, 52 EU (One Size)",S$62.14,4.2 out of 5 stars,https://www.amazon.sg/Polaroid-PLD-2085-Sunglasses-Black/dp/B07Y2Y7CRY/ref=sr_1_9?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-9
189,Women's Retro Inspired Cat Eye Sunglasses,S$57.39,4.6 out of 5 stars,https://www.amazon.sg/GUESS-Womens-Retro-Inspired-Sunglasses/dp/B08WWW9Q7V/ref=sr_1_10?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-10
190,WearMe Pro Polarized Aviator One-Bridge Modern Square Mens Sunglasses,S$58.40,4.3 out of 5 stars,https://www.amazon.sg/WearMe-Pro-Polarized-One-Bridge-Sunglasses/dp/B0BCX93XZ1/ref=sr_1_11?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-11
191,Men's Navigator Sunglasses,S$34.14,3.7 out of 5 stars,https://www.amazon.sg/Timberland-Navigator-Sunglasses-Nickeltin-Polarized/dp/B0CC71NHQH/ref=sr_1_12?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-12
192,KALIYADI Classic Aviator Sunglasses for Men Women Driving Sun glasses Polarized Lens UV Blocking,S$34.05,4.4 out of 5 stars,https://www.amazon.sg/KALIYADI-Sunglasses-Polarized-Blocking-Blackish/dp/B07XCQ3Z8H/ref=sr_1_13?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-13
193,Polarized Sports Sunglasses for Men Women Unbreakable Frame Cycling Fishing Wrap Around Sunglasses UV400 Protection,S$31.33,4.4 out of 5 stars,https://www.amazon.sg/Ofwin-Polarized-Sunglasses-Unbreakable-Protection/dp/B0C13T4WVL/ref=sr_1_14?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-14
194,"Armani EA4130 Sunglasses 57515A-63 -, Light Brown Mirror Gold EA4130-57515A-63, Red, 63 mm",S$64.22,4.6 out of 5 stars,https://www.amazon.sg/Armani-EA4130-Sunglasses-57515A-63-EA4130-57515A-63/dp/B07RS2F6WJ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-15
195,Men's Fos3060s Rectangular Sunglasses,S$51.16,4.2 out of 5 stars,https://www.amazon.sg/Fossil-FOS3060s-Rectangular-Sunglasses-MATTE/dp/B01N7UFC08/ref=sr_1_16?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-16
196,Men's UA Hustle Rectangular Sunglasses,S$70.91,4.5 out of 5 stars,https://www.amazon.sg/Under-Armour-UA-Rectangular-Sunglasses/dp/B08W3JYWVM/ref=sr_1_17?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-17
197,Polarized Sunglasses for Womens Men Trendy Square Hexagonal Flat Mirrored Sun Glasses UV Protection,S$17.26,4.3 out of 5 stars,https://www.amazon.sg/YWWPMDOF-Polarized-Sunglasses-Hexagonal-Protection/dp/B0BX5BF1SS/ref=sr_1_18?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-18
198,Adult Ua Dominate Rectangular Sunglasses,S$66.16,4.3 out of 5 stars,https://www.amazon.sg/Under-Armour-Dominate-Rectangular-Sunglasses/dp/B09X78RL2V/ref=sr_1_19?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-19
199,Women's Metal Sunglasses Pilot,S$34.98,4.3 out of 5 stars,https://www.amazon.sg/GUESS-Womens-Metal-Sunglasses-Gradient/dp/B0BYC3FLGZ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513354&sr=8-20
200,Polarized Sports Sunglasses HD Glasses Neon Lens UV400 TR90 Frame Cycling Fishing Running Climbing for Women Man,S$28.99,4.5 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0MDI5OTM0MDY2MzQwMDQ3OjE3NDM1MTMzNTQ6c3BfbXRmOjExMTc1OTEyNDE5ODo6MDo6&url=%2FROCKBROS-Polarized-Sunglasses-Glasses-Climbing%2Fdp%2FB09SPPZCCN%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513354%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
201,Sunglasses FERRAGAMO SF 998 S 002 Matte Black,S$154.28,2.4 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0MDI5OTM0MDY2MzQwMDQ3OjE3NDM1MTMzNTQ6c3BfbXRmOjMwMDAzOTI1MjY3OTc2Mjo6MDo6&url=%2FSunglasses-FERRAGAMO-998-Matte-Black%2Fdp%2FB08K3KNLK9%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513354%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
202,Square Sunglasses,S$68.68,,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0MDI5OTM0MDY2MzQwMDQ3OjE3NDM1MTMzNTQ6c3BfbXRmOjMwMDAzOTk1OTE4MDE2Mjo6MDo6&url=%2FGUESS-GU786259V56-Square-Sunglasses%2Fdp%2FB0BGSN2ZPJ%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513354%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
203,Plastic Navigator Sunglasses,S$93.82,4.4 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0MDI5OTM0MDY2MzQwMDQ3OjE3NDM1MTMzNTQ6c3BfbXRmOjMwMDAxMzQ2Mjk5NDc2Mjo6MDo6&url=%2FGUESS-Mens-Plastic-Navigator-Sunglasses%2Fdp%2FB0BGSLS3ZZ%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513354%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
